Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
WCD37144.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,XBF,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-12-22
WCD37347.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-12-22
WCD37383.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-12-22
WCD37407.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-12-22
WCD37467.1,Severe acute respiratory syndrome coronavirus 2,2023-01-27T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-12-22
WAJ12069.1,Severe acute respiratory syndrome coronavirus 2,2022-12-07T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-11-28
WAJ12225.1,Severe acute respiratory syndrome coronavirus 2,2022-12-07T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-11-28
WAJ12367.1,Severe acute respiratory syndrome coronavirus 2,2022-12-07T00:00:00Z,XBF,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-11-28
WAJ12821.1,Severe acute respiratory syndrome coronavirus 2,2022-12-07T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Washington,Homo sapiens,oronasopharynx,2022-11-28
WCO57366.1,Severe acute respiratory syndrome coronavirus 2,2023-02-07T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: West Virginia,Homo sapiens,,2022-11-17
WCO57413.1,Severe acute respiratory syndrome coronavirus 2,2023-02-07T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: West Virginia,Homo sapiens,,2022-11-18
WCO57576.1,Severe acute respiratory syndrome coronavirus 2,2023-02-07T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: West Virginia,Homo sapiens,,2022-11-17
WCO57826.1,Severe acute respiratory syndrome coronavirus 2,2023-02-07T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: West Virginia,Homo sapiens,,2022-11-30
WCO57898.1,Severe acute respiratory syndrome coronavirus 2,2023-02-07T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: West Virginia,Homo sapiens,,2022-11-17
WBV05986.1,Severe acute respiratory syndrome coronavirus 2,2023-01-19T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: West Virginia,Homo sapiens,oronasopharynx,2023-01-05
WBV08043.1,Severe acute respiratory syndrome coronavirus 2,2023-01-19T00:00:00Z,CH.1.1,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: West Virginia,Homo sapiens,oronasopharynx,2023-01-05
WBV09241.1,Severe acute respiratory syndrome coronavirus 2,2023-01-19T00:00:00Z,BQ.1,4.2/1.18.1.1/v0.1.10/0.3.17,1267,complete,surface glycoprotein,USA: West Virginia,Homo sapiens,oronasopharynx,2023-01-06
UYZ54557.1,Severe acute respiratory syndrome coronavirus 2,2022-11-03T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Wisconsin,Homo sapiens,oronasopharynx,2022-10-20
UTV24054.1,Severe acute respiratory syndrome coronavirus 2,2022-07-23T00:00:00Z,BA.2.75,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Wisconsin,Homo sapiens,oronasopharynx,2022-07-10
UTI21415.1,Severe acute respiratory syndrome coronavirus 2,2022-07-12T00:00:00Z,BA.2.75,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Wisconsin,Homo sapiens,oronasopharynx,2022-06-23
WBS27069.1,Severe acute respiratory syndrome coronavirus 2,2023-01-17T00:00:00Z,BF.7,4.2/1.18.1.1/v0.1.10/0.3.17,1268,complete,surface glycoprotein,USA: Wyoming,Homo sapiens,oronasopharynx,2022-12-29
UYW62681.1,Severe acute respiratory syndrome coronavirus 2,2022-11-01T00:00:00Z,B.1.1.529,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Viet Nam,Homo sapiens,oronasopharynx,2022-08-16
UYW64158.1,Severe acute respiratory syndrome coronavirus 2,2022-11-01T00:00:00Z,B.1.1.529,4.2/1.18.1.1/v0.1.10/0.3.17,1271,complete,surface glycoprotein,Viet Nam,Homo sapiens,oronasopharynx,2022-08-29
UPP30651.1,Severe acute respiratory syndrome coronavirus 2,2022-04-28T00:00:00Z,B.1.1.529,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,West Bank: Jerusalem,Homo sapiens,oronasopharynx,2022-01-09
UPP30840.1,Severe acute respiratory syndrome coronavirus 2,2022-04-28T00:00:00Z,B.1.1.529,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,West Bank: Ramallah,Homo sapiens,oronasopharynx,2022-01-18
UPP30924.1,Severe acute respiratory syndrome coronavirus 2,2022-04-28T00:00:00Z,B.1.1.529,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,West Bank: Ramallah,Homo sapiens,oronasopharynx,2022-01-12
