Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
QVJ57008.1,Severe acute respiratory syndrome coronavirus 2,2021-05-17T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wisconsin,Homo sapiens,,2021-04-14
QVJ60546.1,Severe acute respiratory syndrome coronavirus 2,2021-05-17T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wisconsin,Homo sapiens,,2021-04-12
QUC96117.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wisconsin,Homo sapiens,oronasopharynx,2021-03-29
QTZ07211.1,Severe acute respiratory syndrome coronavirus 2,2021-04-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wisconsin,Homo sapiens,,2021-03-25
QTS63798.1,Severe acute respiratory syndrome coronavirus 2,2021-04-12T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wisconsin,Homo sapiens,,2021-03-23
QVG91329.1,Severe acute respiratory syndrome coronavirus 2,2021-05-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wyoming,Homo sapiens,,2021-04-28
QVE37035.1,Severe acute respiratory syndrome coronavirus 2,2021-05-12T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wyoming,Homo sapiens,,2021-04-14
QUA55759.1,Severe acute respiratory syndrome coronavirus 2,2021-04-21T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Uruguay,Homo sapiens,,2021-03-11
QXU68235.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-01-21
QXU68247.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-01-21
QXU68259.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-02-10
QXU68271.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-05-24
QXU68283.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-03-19
QXU68295.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-05-05
QXU68307.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-01-23
QXU68331.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-05-24
QXU68343.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-04-08
QXU68355.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-04-17
QXU68367.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-04-19
QXU68379.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-04-18
QXU68391.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-05-26
QXU68403.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-05-10
QXU68415.1,Severe acute respiratory syndrome coronavirus 2,2021-07-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Venezuela,Homo sapiens,,2021-05-13
