Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
QZU04117.1,Severe acute respiratory syndrome coronavirus 2,2021-09-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Mississippi,Homo sapiens,,2021-08-06
UBN97854.1,Severe acute respiratory syndrome coronavirus 2,2021-09-27T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Missouri,Homo sapiens,,2021-07-23
QZW90142.1,Severe acute respiratory syndrome coronavirus 2,2021-09-03T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nebraska,Homo sapiens,,2021-07-28
UHN18775.1,Severe acute respiratory syndrome coronavirus 2,2021-12-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2021-12-05
UHT48929.1,Severe acute respiratory syndrome coronavirus 2,2021-12-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Jersey,Homo sapiens,,2021-12-09
UHO76299.1,Severe acute respiratory syndrome coronavirus 2,2021-12-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New York,Homo sapiens,,2021-12-10
UYB14118.1,Severe acute respiratory syndrome coronavirus 2,2022-10-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: New York City, NY",Homo sapiens,oronasopharynx,2021-09-29
QYF60969.1,Severe acute respiratory syndrome coronavirus 2,2021-08-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: North Carolina,Homo sapiens,,2021-06-30
QYX22718.1,Severe acute respiratory syndrome coronavirus 2,2021-08-13T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Ohio,Homo sapiens,oronasopharynx,2021-07-25
UDG64396.1,Severe acute respiratory syndrome coronavirus 2,2021-10-25T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Oklahoma,Homo sapiens,,2021-09-11
UGY77983.1,Severe acute respiratory syndrome coronavirus 2,2021-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Orange County, CA",Homo sapiens,"saliva, oronasopharynx",2021-11-15
UHW47715.1,Severe acute respiratory syndrome coronavirus 2,2022-01-01T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Oregon,Homo sapiens,oronasopharynx,2021-12-11
UET21366.1,Severe acute respiratory syndrome coronavirus 2,2021-11-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,,2021-10-22
QYJ26887.1,Severe acute respiratory syndrome coronavirus 2,2021-08-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Puerto Rico,Homo sapiens,,2021-07-11
UGY38492.1,Severe acute respiratory syndrome coronavirus 2,2021-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Raleigh, NC",Homo sapiens,oronasopharynx,2021-07-30
UBM80993.1,Severe acute respiratory syndrome coronavirus 2,2021-09-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Rhode Island,Homo sapiens,,2021-09-16
UCW27150.1,Severe acute respiratory syndrome coronavirus 2,2021-10-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,oronasopharynx,2021-10-01
UHH48353.1,Severe acute respiratory syndrome coronavirus 2,2021-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-11-24
QXT11629.1,Severe acute respiratory syndrome coronavirus 2,2021-07-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Texas,Homo sapiens,oronasopharynx,2021-06-14
QYP92358.1,Severe acute respiratory syndrome coronavirus 2,2021-08-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Utah,Homo sapiens,,2021-07-16
QWU50732.1,Severe acute respiratory syndrome coronavirus 2,2021-06-21T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Virginia,Homo sapiens,,2021-05
QZM80590.1,Severe acute respiratory syndrome coronavirus 2,2021-08-27T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Washington,Homo sapiens,oronasopharynx,2021-07-21
UBO99958.1,Severe acute respiratory syndrome coronavirus 2,2021-09-27T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: West Virginia,Homo sapiens,,2021-09-11
UXQ19237.1,Severe acute respiratory syndrome coronavirus 2,2022-10-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Wisconsin, Trempealeau County",Homo sapiens,oronasopharynx,2021-12-13
QYJ49802.1,Severe acute respiratory syndrome coronavirus 2,2021-08-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wyoming,Homo sapiens,,2021-07-08
QZH77167.1,Severe acute respiratory syndrome coronavirus 2,2021-08-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Uzbekistan: Tashkent,Homo sapiens,oronasopharynx,2021-07-23
QZH77226.1,Severe acute respiratory syndrome coronavirus 2,2021-08-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Uzbekistan: Tashkent,Homo sapiens,oronasopharynx,2021-07-23
USD91474.1,Severe acute respiratory syndrome coronavirus 2,2022-06-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Viet Nam,Homo sapiens,oronasopharynx,2021-04-27
UPP30777.1,Severe acute respiratory syndrome coronavirus 2,2022-04-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,West Bank: Ramallah,Homo sapiens,oronasopharynx,2022-01-10
